2.690533138811588287e-01,2.373655608958668284e-01,2.148522703390982336e-01,2.043514503786961201e-01,1.934618570738368681e-01,1.990612657533751551e-01,1.892490484234359560e-01,1.862177914422419311e-01,1.859095925879147293e-01,1.842179130762815475e-01,1.908492306040392994e-01,2.045180409939752753e-01,2.265217384323477690e-01,2.122148720340596428e-01,2.166724794647759966e-01,2.210738031607535070e-01,2.218068082713418598e-01,2.224161380488011708e-01,2.218617520191603354e-01,2.196725370569361513e-01,2.124953019743164306e-01,2.047287699869937416e-01,2.049669165992074604e-01,2.062083082480563045e-01,2.207885312744312933e-01,2.260653566983011065e-01,2.236098047966758318e-01,2.205777244642376789e-01,2.175967658352520595e-01,2.046965478402044958e-01
1.535254207232760182e-01,1.333943686965439190e-01,1.267743774275812974e-01,9.655239409249689875e-02,7.698665143301089420e-02,8.296027215611603833e-02,8.793633132138185815e-02,6.299453933412829665e-02,7.060506398168703290e-02,7.302958946675061624e-02,7.088770362703750161e-02,8.546816001956661357e-02,1.204278379575245972e-01,1.127282836991879700e-01,1.262011185495389709e-01,1.335486724558803684e-01,1.383817497433887656e-01,1.520484335306618029e-01,1.409426190062529616e-01,9.960653702728450298e-02,1.247987276098380532e-01,1.090431364253163365e-01,8.996560563747253714e-02,1.132212174590676995e-01,1.325469519218636927e-01,1.354174972097906826e-01,1.436960379593074377e-01,1.423713707313355448e-01,1.408392265749474348e-01,1.011301534819520204e-01
1.973089884759651191e-01,1.577593117641905851e-01,1.256126501493983749e-01,1.104270987523098824e-01,9.613551992095178966e-02,1.024463456848429266e-01,8.624842778469125892e-02,8.501731633312172021e-02,8.382788009217215230e-02,8.015068987280958568e-02,9.050101026271779869e-02,1.056714474740955562e-01,1.293947664296461464e-01,1.148281857888731744e-01,1.216446645247439562e-01,1.315976373540858335e-01,1.270314265352984195e-01,1.250507107004523166e-01,1.269794779933161311e-01,1.370996067196958712e-01,1.210396815608772991e-01,1.077171330340206679e-01,1.120567230197290626e-01,1.108870112026731219e-01,1.352165743708610424e-01,1.320968059822917040e-01,1.313409334772990822e-01,1.227489883287085359e-01,1.183625806743899972e-01,1.073386558745470371e-01
3.876156878554158913e-01,3.628661625915103328e-01,3.484212607973151687e-01,3.487066461394230377e-01,3.442385728574461345e-01,3.488551569895612103e-01,3.433279960105816708e-01,3.435241916527350670e-01,3.423378567728731503e-01,3.420990152077542645e-01,3.462748808993233451e-01,3.578387443804078583e-01,3.744539219886064418e-01,3.588198696573575153e-01,3.580750803980562447e-01,3.548002855231364716e-01,3.611322914560635700e-01,3.617148392316367755e-01,3.606943699634737599e-01,3.529051922675636166e-01,3.487389629499779709e-01,3.499147173017263523e-01,3.498549781739711539e-01,3.486066937446594127e-01,3.498138649596108096e-01,3.661880024191406235e-01,3.589243265903658275e-01,3.624152250587940327e-01,3.608288733081685407e-01,3.522855040927728165e-01
